id,timestamp,hour,lat,lon,current_speed,free_flow_speed,congestion,speed_ratio,congestionPercent
40.073887 -75.34878,2026-05-07T07:46:30.906Z,2026-05-07 08:00,40.073887,-75.34878,98,98,0.0000,1.0000,100.00
40.07553 -75.356964,2026-05-07T07:46:30.953Z,2026-05-07 08:00,40.07553,-75.356964,98,98,0.0000,1.0000,100.00
40.07882 -75.37634,2026-05-07T07:46:30.994Z,2026-05-07 08:00,40.07882,-75.37634,103,103,0.0000,1.0000,100.00
40.08223 -75.3903,2026-05-07T07:46:31.059Z,2026-05-07 08:00,40.08223,-75.3903,86,86,0.0000,1.0000,100.00
40.083145 -75.39137,2026-05-07T07:46:31.124Z,2026-05-07 08:00,40.083145,-75.39137,54,54,0.0000,1.0000,100.00
40.084606 -75.38975,2026-05-07T07:46:31.178Z,2026-05-07 08:00,40.084606,-75.38975,51,51,0.0000,1.0000,100.00
40.085686 -75.38766,2026-05-07T07:46:31.232Z,2026-05-07 08:00,40.085686,-75.38766,51,51,0.0000,1.0000,100.00
40.086685 -75.38557,2026-05-07T07:46:31.284Z,2026-05-07 08:00,40.086685,-75.38557,51,51,0.0000,1.0000,100.00
40.087917 -75.38524,2026-05-07T07:46:31.332Z,2026-05-07 08:00,40.087917,-75.38524,53,55,0.0364,0.9636,96.36
39.957516 -75.169815,2026-05-07T08:46:27.742Z,2026-05-07 09:00,39.957516,-75.169815,26,26,0.0000,1.0000,100.00
39.9581 -75.16982,2026-05-07T08:46:27.803Z,2026-05-07 09:00,39.9581,-75.16982,26,26,0.0000,1.0000,100.00
39.958496 -75.16923,2026-05-07T08:46:27.854Z,2026-05-07 09:00,39.958496,-75.16923,86,86,0.0000,1.0000,100.00
39.958256 -75.16719,2026-05-07T08:46:27.915Z,2026-05-07 09:00,39.958256,-75.16719,86,86,0.0000,1.0000,100.00
39.95844 -75.16562,2026-05-07T08:46:27.972Z,2026-05-07 09:00,39.95844,-75.16562,43,43,0.0000,1.0000,100.00
39.959587 -75.16528,2026-05-07T08:46:28.024Z,2026-05-07 09:00,39.959587,-75.16528,43,43,0.0000,1.0000,100.00
39.959675 -75.16481,2026-05-07T08:46:28.092Z,2026-05-07 09:00,39.959675,-75.16481,43,43,0.0000,1.0000,100.00
39.95904 -75.16474,2026-05-07T08:46:28.145Z,2026-05-07 09:00,39.95904,-75.16474,43,43,0.0000,1.0000,100.00
39.958614 -75.16507,2026-05-07T08:46:28.200Z,2026-05-07 09:00,39.958614,-75.16507,43,43,0.0000,1.0000,100.00
39.958424 -75.16572,2026-05-07T08:46:28.260Z,2026-05-07 09:00,39.958424,-75.16572,43,43,0.0000,1.0000,100.00
39.959328 -75.17336,2026-05-07T08:46:28.309Z,2026-05-07 09:00,39.959328,-75.17336,86,86,0.0000,1.0000,100.00
39.960377 -75.1811,2026-05-07T08:46:28.362Z,2026-05-07 09:00,39.960377,-75.1811,63,63,0.0000,1.0000,100.00
39.961575 -75.18247,2026-05-07T08:46:28.428Z,2026-05-07 09:00,39.961575,-75.18247,63,63,0.0000,1.0000,100.00
39.964455 -75.18479,2026-05-07T08:46:28.513Z,2026-05-07 09:00,39.964455,-75.18479,85,85,0.0000,1.0000,100.00
39.96684 -75.18766,2026-05-07T08:46:28.558Z,2026-05-07 09:00,39.96684,-75.18766,93,93,0.0000,1.0000,100.00
39.968235 -75.19061,2026-05-07T08:46:28.603Z,2026-05-07 09:00,39.968235,-75.19061,93,93,0.0000,1.0000,100.00
39.969933 -75.19253,2026-05-07T08:46:28.651Z,2026-05-07 09:00,39.969933,-75.19253,93,93,0.0000,1.0000,100.00
39.97332 -75.19378,2026-05-07T08:46:28.693Z,2026-05-07 09:00,39.97332,-75.19378,93,93,0.0000,1.0000,100.00
39.975964 -75.194984,2026-05-07T08:46:28.744Z,2026-05-07 09:00,39.975964,-75.194984,93,93,0.0000,1.0000,100.00
39.976757 -75.19671,2026-05-07T08:46:28.788Z,2026-05-07 09:00,39.976757,-75.19671,93,93,0.0000,1.0000,100.00
39.977425 -75.2001,2026-05-07T08:46:28.837Z,2026-05-07 09:00,39.977425,-75.2001,93,93,0.0000,1.0000,100.00
39.979027 -75.20335,2026-05-07T08:46:28.881Z,2026-05-07 09:00,39.979027,-75.20335,93,93,0.0000,1.0000,100.00
39.982246 -75.20756,2026-05-07T08:46:28.926Z,2026-05-07 09:00,39.982246,-75.20756,93,93,0.0000,1.0000,100.00
39.984573 -75.208206,2026-05-07T08:46:28.974Z,2026-05-07 09:00,39.984573,-75.208206,93,93,0.0000,1.0000,100.00
39.9878 -75.207375,2026-05-07T08:46:29.034Z,2026-05-07 09:00,39.9878,-75.207375,93,93,0.0000,1.0000,100.00
39.990223 -75.20519,2026-05-07T08:46:29.082Z,2026-05-07 09:00,39.990223,-75.20519,93,93,0.0000,1.0000,100.00
39.99199 -75.20195,2026-05-07T08:46:29.132Z,2026-05-07 09:00,39.99199,-75.20195,93,93,0.0000,1.0000,100.00
39.994762 -75.19817,2026-05-07T08:46:29.178Z,2026-05-07 09:00,39.994762,-75.19817,93,93,0.0000,1.0000,100.00
39.998882 -75.19542,2026-05-07T08:46:29.230Z,2026-05-07 09:00,39.998882,-75.19542,93,93,0.0000,1.0000,100.00
40.002052 -75.19451,2026-05-07T08:46:29.308Z,2026-05-07 09:00,40.002052,-75.19451,93,93,0.0000,1.0000,100.00
40.004 -75.19465,2026-05-07T08:46:29.355Z,2026-05-07 09:00,40.004,-75.19465,91,91,0.0000,1.0000,100.00
40.005604 -75.195915,2026-05-07T08:46:29.397Z,2026-05-07 09:00,40.005604,-75.195915,91,91,0.0000,1.0000,100.00
40.00722 -75.19955,2026-05-07T08:46:29.444Z,2026-05-07 09:00,40.00722,-75.19955,91,91,0.0000,1.0000,100.00
40.00956 -75.20553,2026-05-07T08:46:29.484Z,2026-05-07 09:00,40.00956,-75.20553,91,91,0.0000,1.0000,100.00
40.01259 -75.21089,2026-05-07T08:46:29.526Z,2026-05-07 09:00,40.01259,-75.21089,91,91,0.0000,1.0000,100.00
40.01652 -75.21622,2026-05-07T08:46:29.582Z,2026-05-07 09:00,40.01652,-75.21622,95,95,0.0000,1.0000,100.00
40.01971 -75.218704,2026-05-07T08:46:29.632Z,2026-05-07 09:00,40.01971,-75.218704,95,95,0.0000,1.0000,100.00
40.022667 -75.22323,2026-05-07T08:46:29.679Z,2026-05-07 09:00,40.022667,-75.22323,95,95,0.0000,1.0000,100.00
40.025078 -75.2282,2026-05-07T08:46:29.734Z,2026-05-07 09:00,40.025078,-75.2282,95,95,0.0000,1.0000,100.00
40.027164 -75.23209,2026-05-07T08:46:29.777Z,2026-05-07 09:00,40.027164,-75.23209,100,100,0.0000,1.0000,100.00
40.031322 -75.23829,2026-05-07T08:46:29.842Z,2026-05-07 09:00,40.031322,-75.23829,100,100,0.0000,1.0000,100.00
40.03519 -75.24284,2026-05-07T08:46:29.891Z,2026-05-07 09:00,40.03519,-75.24284,100,100,0.0000,1.0000,100.00
40.03771 -75.247765,2026-05-07T08:46:29.955Z,2026-05-07 09:00,40.03771,-75.247765,100,100,0.0000,1.0000,100.00
40.0408 -75.251076,2026-05-07T08:46:30.004Z,2026-05-07 09:00,40.0408,-75.251076,100,100,0.0000,1.0000,100.00
40.0424 -75.25305,2026-05-07T08:46:30.054Z,2026-05-07 09:00,40.0424,-75.25305,100,100,0.0000,1.0000,100.00
40.045166 -75.25749,2026-05-07T08:46:30.113Z,2026-05-07 09:00,40.045166,-75.25749,100,100,0.0000,1.0000,100.00
40.050354 -75.262924,2026-05-07T08:46:30.158Z,2026-05-07 09:00,40.050354,-75.262924,100,100,0.0000,1.0000,100.00
40.05828 -75.27097,2026-05-07T08:46:30.222Z,2026-05-07 09:00,40.05828,-75.27097,100,100,0.0000,1.0000,100.00
40.06501 -75.27713,2026-05-07T08:46:30.265Z,2026-05-07 09:00,40.06501,-75.27713,100,100,0.0000,1.0000,100.00
40.06987 -75.28023,2026-05-07T08:46:30.327Z,2026-05-07 09:00,40.06987,-75.28023,103,103,0.0000,1.0000,100.00
40.071503 -75.2834,2026-05-07T08:46:30.369Z,2026-05-07 09:00,40.071503,-75.2834,100,100,0.0000,1.0000,100.00
40.071693 -75.28642,2026-05-07T08:46:30.431Z,2026-05-07 09:00,40.071693,-75.28642,100,100,0.0000,1.0000,100.00
40.069298 -75.295425,2026-05-07T08:46:30.477Z,2026-05-07 09:00,40.069298,-75.295425,100,100,0.0000,1.0000,100.00
40.067005 -75.30992,2026-05-07T08:46:30.525Z,2026-05-07 09:00,40.067005,-75.30992,54,54,0.0000,1.0000,100.00
40.065388 -75.31908,2026-05-07T08:46:30.587Z,2026-05-07 09:00,40.065388,-75.31908,97,97,0.0000,1.0000,100.00
40.063923 -75.32654,2026-05-07T08:46:30.643Z,2026-05-07 09:00,40.063923,-75.32654,90,90,0.0000,1.0000,100.00
40.06483 -75.33058,2026-05-07T08:46:30.700Z,2026-05-07 09:00,40.06483,-75.33058,98,98,0.0000,1.0000,100.00
40.067486 -75.33785,2026-05-07T08:46:30.750Z,2026-05-07 09:00,40.067486,-75.33785,98,98,0.0000,1.0000,100.00
40.069004 -75.34221,2026-05-07T08:46:30.792Z,2026-05-07 09:00,40.069004,-75.34221,98,98,0.0000,1.0000,100.00
40.073887 -75.34878,2026-05-07T08:46:30.845Z,2026-05-07 09:00,40.073887,-75.34878,98,98,0.0000,1.0000,100.00
40.07553 -75.356964,2026-05-07T08:46:30.892Z,2026-05-07 09:00,40.07553,-75.356964,98,98,0.0000,1.0000,100.00
40.07882 -75.37634,2026-05-07T08:46:30.952Z,2026-05-07 09:00,40.07882,-75.37634,103,103,0.0000,1.0000,100.00
40.08223 -75.3903,2026-05-07T08:46:31.000Z,2026-05-07 09:00,40.08223,-75.3903,86,86,0.0000,1.0000,100.00
40.083145 -75.39137,2026-05-07T08:46:31.068Z,2026-05-07 09:00,40.083145,-75.39137,54,54,0.0000,1.0000,100.00
40.084606 -75.38975,2026-05-07T08:46:31.121Z,2026-05-07 09:00,40.084606,-75.38975,51,51,0.0000,1.0000,100.00
40.085686 -75.38766,2026-05-07T08:46:31.178Z,2026-05-07 09:00,40.085686,-75.38766,51,51,0.0000,1.0000,100.00
40.086685 -75.38557,2026-05-07T08:46:31.227Z,2026-05-07 09:00,40.086685,-75.38557,51,51,0.0000,1.0000,100.00
40.087917 -75.38524,2026-05-07T08:46:31.270Z,2026-05-07 09:00,40.087917,-75.38524,54,55,0.0182,0.9818,98.18
39.957516 -75.169815,2026-05-07T09:46:27.910Z,2026-05-07 10:00,39.957516,-75.169815,26,26,0.0000,1.0000,100.00
39.9581 -75.16982,2026-05-07T09:46:27.970Z,2026-05-07 10:00,39.9581,-75.16982,26,26,0.0000,1.0000,100.00
39.958496 -75.16923,2026-05-07T09:46:28.017Z,2026-05-07 10:00,39.958496,-75.16923,86,86,0.0000,1.0000,100.00
39.958256 -75.16719,2026-05-07T09:46:28.104Z,2026-05-07 10:00,39.958256,-75.16719,86,86,0.0000,1.0000,100.00
39.95844 -75.16562,2026-05-07T09:46:28.156Z,2026-05-07 10:00,39.95844,-75.16562,43,43,0.0000,1.0000,100.00
39.959587 -75.16528,2026-05-07T09:46:28.234Z,2026-05-07 10:00,39.959587,-75.16528,43,43,0.0000,1.0000,100.00
39.959675 -75.16481,2026-05-07T09:46:28.281Z,2026-05-07 10:00,39.959675,-75.16481,43,43,0.0000,1.0000,100.00
39.95904 -75.16474,2026-05-07T09:46:28.325Z,2026-05-07 10:00,39.95904,-75.16474,43,43,0.0000,1.0000,100.00
39.958614 -75.16507,2026-05-07T09:46:28.363Z,2026-05-07 10:00,39.958614,-75.16507,43,43,0.0000,1.0000,100.00
39.958424 -75.16572,2026-05-07T09:46:28.441Z,2026-05-07 10:00,39.958424,-75.16572,43,43,0.0000,1.0000,100.00
39.959328 -75.17336,2026-05-07T09:46:28.493Z,2026-05-07 10:00,39.959328,-75.17336,86,86,0.0000,1.0000,100.00
39.960377 -75.1811,2026-05-07T09:46:28.555Z,2026-05-07 10:00,39.960377,-75.1811,63,63,0.0000,1.0000,100.00
39.961575 -75.18247,2026-05-07T09:46:28.595Z,2026-05-07 10:00,39.961575,-75.18247,63,63,0.0000,1.0000,100.00
39.964455 -75.18479,2026-05-07T09:46:28.644Z,2026-05-07 10:00,39.964455,-75.18479,85,85,0.0000,1.0000,100.00
39.96684 -75.18766,2026-05-07T09:46:28.710Z,2026-05-07 10:00,39.96684,-75.18766,93,93,0.0000,1.0000,100.00
39.968235 -75.19061,2026-05-07T09:46:28.762Z,2026-05-07 10:00,39.968235,-75.19061,93,93,0.0000,1.0000,100.00
39.969933 -75.19253,2026-05-07T09:46:28.802Z,2026-05-07 10:00,39.969933,-75.19253,93,93,0.0000,1.0000,100.00
39.97332 -75.19378,2026-05-07T09:46:28.859Z,2026-05-07 10:00,39.97332,-75.19378,93,93,0.0000,1.0000,100.00
39.975964 -75.194984,2026-05-07T09:46:28.904Z,2026-05-07 10:00,39.975964,-75.194984,93,93,0.0000,1.0000,100.00
39.976757 -75.19671,2026-05-07T09:46:28.957Z,2026-05-07 10:00,39.976757,-75.19671,93,93,0.0000,1.0000,100.00
39.977425 -75.2001,2026-05-07T09:46:29.009Z,2026-05-07 10:00,39.977425,-75.2001,93,93,0.0000,1.0000,100.00
39.979027 -75.20335,2026-05-07T09:46:29.072Z,2026-05-07 10:00,39.979027,-75.20335,93,93,0.0000,1.0000,100.00
39.982246 -75.20756,2026-05-07T09:46:29.129Z,2026-05-07 10:00,39.982246,-75.20756,93,93,0.0000,1.0000,100.00
39.984573 -75.208206,2026-05-07T09:46:29.174Z,2026-05-07 10:00,39.984573,-75.208206,93,93,0.0000,1.0000,100.00
39.9878 -75.207375,2026-05-07T09:46:29.225Z,2026-05-07 10:00,39.9878,-75.207375,93,93,0.0000,1.0000,100.00
39.990223 -75.20519,2026-05-07T09:46:29.274Z,2026-05-07 10:00,39.990223,-75.20519,93,93,0.0000,1.0000,100.00
39.99199 -75.20195,2026-05-07T09:46:29.327Z,2026-05-07 10:00,39.99199,-75.20195,93,93,0.0000,1.0000,100.00
39.994762 -75.19817,2026-05-07T09:46:29.376Z,2026-05-07 10:00,39.994762,-75.19817,93,93,0.0000,1.0000,100.00
39.998882 -75.19542,2026-05-07T09:46:29.428Z,2026-05-07 10:00,39.998882,-75.19542,93,93,0.0000,1.0000,100.00
40.002052 -75.19451,2026-05-07T09:46:29.480Z,2026-05-07 10:00,40.002052,-75.19451,93,93,0.0000,1.0000,100.00
40.004 -75.19465,2026-05-07T09:46:29.525Z,2026-05-07 10:00,40.004,-75.19465,91,91,0.0000,1.0000,100.00
40.005604 -75.195915,2026-05-07T09:46:29.568Z,2026-05-07 10:00,40.005604,-75.195915,91,91,0.0000,1.0000,100.00
40.00722 -75.19955,2026-05-07T09:46:29.619Z,2026-05-07 10:00,40.00722,-75.19955,91,91,0.0000,1.0000,100.00
40.00956 -75.20553,2026-05-07T09:46:29.671Z,2026-05-07 10:00,40.00956,-75.20553,91,91,0.0000,1.0000,100.00
40.01259 -75.21089,2026-05-07T09:46:29.718Z,2026-05-07 10:00,40.01259,-75.21089,91,91,0.0000,1.0000,100.00
40.01652 -75.21622,2026-05-07T09:46:29.760Z,2026-05-07 10:00,40.01652,-75.21622,95,95,0.0000,1.0000,100.00
40.01971 -75.218704,2026-05-07T09:46:29.814Z,2026-05-07 10:00,40.01971,-75.218704,95,95,0.0000,1.0000,100.00
40.022667 -75.22323,2026-05-07T09:46:29.873Z,2026-05-07 10:00,40.022667,-75.22323,95,95,0.0000,1.0000,100.00
40.025078 -75.2282,2026-05-07T09:46:29.917Z,2026-05-07 10:00,40.025078,-75.2282,95,95,0.0000,1.0000,100.00
40.027164 -75.23209,2026-05-07T09:46:29.968Z,2026-05-07 10:00,40.027164,-75.23209,100,100,0.0000,1.0000,100.00
40.031322 -75.23829,2026-05-07T09:46:30.016Z,2026-05-07 10:00,40.031322,-75.23829,100,100,0.0000,1.0000,100.00
40.03519 -75.24284,2026-05-07T09:46:30.061Z,2026-05-07 10:00,40.03519,-75.24284,100,100,0.0000,1.0000,100.00
40.03771 -75.247765,2026-05-07T09:46:30.112Z,2026-05-07 10:00,40.03771,-75.247765,100,100,0.0000,1.0000,100.00
40.0408 -75.251076,2026-05-07T09:46:30.166Z,2026-05-07 10:00,40.0408,-75.251076,100,100,0.0000,1.0000,100.00
40.0424 -75.25305,2026-05-07T09:46:30.219Z,2026-05-07 10:00,40.0424,-75.25305,100,100,0.0000,1.0000,100.00
40.045166 -75.25749,2026-05-07T09:46:30.258Z,2026-05-07 10:00,40.045166,-75.25749,100,100,0.0000,1.0000,100.00
40.050354 -75.262924,2026-05-07T09:46:30.300Z,2026-05-07 10:00,40.050354,-75.262924,100,100,0.0000,1.0000,100.00
40.05828 -75.27097,2026-05-07T09:46:30.353Z,2026-05-07 10:00,40.05828,-75.27097,100,100,0.0000,1.0000,100.00
40.06501 -75.27713,2026-05-07T09:46:30.411Z,2026-05-07 10:00,40.06501,-75.27713,100,100,0.0000,1.0000,100.00
40.06987 -75.28023,2026-05-07T09:46:30.503Z,2026-05-07 10:00,40.06987,-75.28023,103,103,0.0000,1.0000,100.00
40.071503 -75.2834,2026-05-07T09:46:30.550Z,2026-05-07 10:00,40.071503,-75.2834,100,100,0.0000,1.0000,100.00
40.071693 -75.28642,2026-05-07T09:46:30.597Z,2026-05-07 10:00,40.071693,-75.28642,100,100,0.0000,1.0000,100.00
40.069298 -75.295425,2026-05-07T09:46:30.647Z,2026-05-07 10:00,40.069298,-75.295425,100,100,0.0000,1.0000,100.00
40.067005 -75.30992,2026-05-07T09:46:30.688Z,2026-05-07 10:00,40.067005,-75.30992,54,54,0.0000,1.0000,100.00
40.065388 -75.31908,2026-05-07T09:46:30.754Z,2026-05-07 10:00,40.065388,-75.31908,97,97,0.0000,1.0000,100.00
40.063923 -75.32654,2026-05-07T09:46:30.814Z,2026-05-07 10:00,40.063923,-75.32654,90,90,0.0000,1.0000,100.00
40.06483 -75.33058,2026-05-07T09:46:30.871Z,2026-05-07 10:00,40.06483,-75.33058,98,98,0.0000,1.0000,100.00
40.067486 -75.33785,2026-05-07T09:46:30.974Z,2026-05-07 10:00,40.067486,-75.33785,98,98,0.0000,1.0000,100.00
40.069004 -75.34221,2026-05-07T09:46:31.036Z,2026-05-07 10:00,40.069004,-75.34221,98,98,0.0000,1.0000,100.00
40.073887 -75.34878,2026-05-07T09:46:31.129Z,2026-05-07 10:00,40.073887,-75.34878,98,98,0.0000,1.0000,100.00
40.07553 -75.356964,2026-05-07T09:46:31.175Z,2026-05-07 10:00,40.07553,-75.356964,98,98,0.0000,1.0000,100.00
40.07882 -75.37634,2026-05-07T09:46:31.222Z,2026-05-07 10:00,40.07882,-75.37634,103,103,0.0000,1.0000,100.00
40.08223 -75.3903,2026-05-07T09:46:31.281Z,2026-05-07 10:00,40.08223,-75.3903,86,86,0.0000,1.0000,100.00
40.083145 -75.39137,2026-05-07T09:46:31.328Z,2026-05-07 10:00,40.083145,-75.39137,54,54,0.0000,1.0000,100.00
40.084606 -75.38975,2026-05-07T09:46:31.368Z,2026-05-07 10:00,40.084606,-75.38975,51,51,0.0000,1.0000,100.00
40.085686 -75.38766,2026-05-07T09:46:31.408Z,2026-05-07 10:00,40.085686,-75.38766,51,51,0.0000,1.0000,100.00
40.086685 -75.38557,2026-05-07T09:46:31.461Z,2026-05-07 10:00,40.086685,-75.38557,51,51,0.0000,1.0000,100.00
40.087917 -75.38524,2026-05-07T09:46:31.517Z,2026-05-07 10:00,40.087917,-75.38524,54,55,0.0182,0.9818,98.18
39.957516 -75.169815,2026-05-07T10:46:27.748Z,2026-05-07 11:00,39.957516,-75.169815,26,26,0.0000,1.0000,100.00
39.9581 -75.16982,2026-05-07T10:46:27.801Z,2026-05-07 11:00,39.9581,-75.16982,26,26,0.0000,1.0000,100.00
39.958496 -75.16923,2026-05-07T10:46:27.864Z,2026-05-07 11:00,39.958496,-75.16923,86,86,0.0000,1.0000,100.00
39.958256 -75.16719,2026-05-07T10:46:27.908Z,2026-05-07 11:00,39.958256,-75.16719,86,86,0.0000,1.0000,100.00
39.95844 -75.16562,2026-05-07T10:46:27.975Z,2026-05-07 11:00,39.95844,-75.16562,43,43,0.0000,1.0000,100.00
39.959587 -75.16528,2026-05-07T10:46:28.026Z,2026-05-07 11:00,39.959587,-75.16528,43,43,0.0000,1.0000,100.00
39.959675 -75.16481,2026-05-07T10:46:28.077Z,2026-05-07 11:00,39.959675,-75.16481,43,43,0.0000,1.0000,100.00
39.95904 -75.16474,2026-05-07T10:46:28.123Z,2026-05-07 11:00,39.95904,-75.16474,43,43,0.0000,1.0000,100.00
39.958614 -75.16507,2026-05-07T10:46:28.165Z,2026-05-07 11:00,39.958614,-75.16507,43,43,0.0000,1.0000,100.00
39.958424 -75.16572,2026-05-07T10:46:28.227Z,2026-05-07 11:00,39.958424,-75.16572,43,43,0.0000,1.0000,100.00
39.959328 -75.17336,2026-05-07T10:46:28.279Z,2026-05-07 11:00,39.959328,-75.17336,46,85,0.4588,0.5412,54.12
39.960377 -75.1811,2026-05-07T10:46:28.328Z,2026-05-07 11:00,39.960377,-75.1811,38,63,0.3968,0.6032,60.32
39.961575 -75.18247,2026-05-07T10:46:28.384Z,2026-05-07 11:00,39.961575,-75.18247,38,63,0.3968,0.6032,60.32
39.964455 -75.18479,2026-05-07T10:46:28.435Z,2026-05-07 11:00,39.964455,-75.18479,85,85,0.0000,1.0000,100.00
39.96684 -75.18766,2026-05-07T10:46:28.481Z,2026-05-07 11:00,39.96684,-75.18766,93,93,0.0000,1.0000,100.00
39.968235 -75.19061,2026-05-07T10:46:28.524Z,2026-05-07 11:00,39.968235,-75.19061,93,93,0.0000,1.0000,100.00
39.969933 -75.19253,2026-05-07T10:46:28.566Z,2026-05-07 11:00,39.969933,-75.19253,93,93,0.0000,1.0000,100.00
39.97332 -75.19378,2026-05-07T10:46:28.658Z,2026-05-07 11:00,39.97332,-75.19378,93,93,0.0000,1.0000,100.00
39.975964 -75.194984,2026-05-07T10:46:28.707Z,2026-05-07 11:00,39.975964,-75.194984,93,93,0.0000,1.0000,100.00
39.976757 -75.19671,2026-05-07T10:46:28.765Z,2026-05-07 11:00,39.976757,-75.19671,93,93,0.0000,1.0000,100.00
39.977425 -75.2001,2026-05-07T10:46:28.827Z,2026-05-07 11:00,39.977425,-75.2001,93,93,0.0000,1.0000,100.00
39.979027 -75.20335,2026-05-07T10:46:28.878Z,2026-05-07 11:00,39.979027,-75.20335,93,93,0.0000,1.0000,100.00
39.982246 -75.20756,2026-05-07T10:46:28.952Z,2026-05-07 11:00,39.982246,-75.20756,93,93,0.0000,1.0000,100.00
39.984573 -75.208206,2026-05-07T10:46:29.000Z,2026-05-07 11:00,39.984573,-75.208206,93,93,0.0000,1.0000,100.00
39.9878 -75.207375,2026-05-07T10:46:29.064Z,2026-05-07 11:00,39.9878,-75.207375,93,93,0.0000,1.0000,100.00
39.990223 -75.20519,2026-05-07T10:46:29.113Z,2026-05-07 11:00,39.990223,-75.20519,93,93,0.0000,1.0000,100.00
39.99199 -75.20195,2026-05-07T10:46:29.157Z,2026-05-07 11:00,39.99199,-75.20195,93,93,0.0000,1.0000,100.00
39.994762 -75.19817,2026-05-07T10:46:29.229Z,2026-05-07 11:00,39.994762,-75.19817,93,93,0.0000,1.0000,100.00
39.998882 -75.19542,2026-05-07T10:46:29.303Z,2026-05-07 11:00,39.998882,-75.19542,93,93,0.0000,1.0000,100.00
40.002052 -75.19451,2026-05-07T10:46:29.346Z,2026-05-07 11:00,40.002052,-75.19451,93,93,0.0000,1.0000,100.00
40.004 -75.19465,2026-05-07T10:46:29.396Z,2026-05-07 11:00,40.004,-75.19465,34,90,0.6222,0.3778,37.78
40.005604 -75.195915,2026-05-07T10:46:29.465Z,2026-05-07 11:00,40.005604,-75.195915,34,90,0.6222,0.3778,37.78
40.00722 -75.19955,2026-05-07T10:46:29.515Z,2026-05-07 11:00,40.00722,-75.19955,34,90,0.6222,0.3778,37.78
40.00956 -75.20553,2026-05-07T10:46:29.561Z,2026-05-07 11:00,40.00956,-75.20553,34,90,0.6222,0.3778,37.78
40.01259 -75.21089,2026-05-07T10:46:29.602Z,2026-05-07 11:00,40.01259,-75.21089,34,90,0.6222,0.3778,37.78
40.01652 -75.21622,2026-05-07T10:46:29.649Z,2026-05-07 11:00,40.01652,-75.21622,66,95,0.3053,0.6947,69.47
40.01971 -75.218704,2026-05-07T10:46:29.728Z,2026-05-07 11:00,40.01971,-75.218704,66,95,0.3053,0.6947,69.47
40.022667 -75.22323,2026-05-07T10:46:29.778Z,2026-05-07 11:00,40.022667,-75.22323,66,95,0.3053,0.6947,69.47
40.025078 -75.2282,2026-05-07T10:46:29.827Z,2026-05-07 11:00,40.025078,-75.2282,66,95,0.3053,0.6947,69.47
40.027164 -75.23209,2026-05-07T10:46:29.888Z,2026-05-07 11:00,40.027164,-75.23209,69,98,0.2959,0.7041,70.41
40.031322 -75.23829,2026-05-07T10:46:29.932Z,2026-05-07 11:00,40.031322,-75.23829,69,98,0.2959,0.7041,70.41
40.03519 -75.24284,2026-05-07T10:46:29.986Z,2026-05-07 11:00,40.03519,-75.24284,69,98,0.2959,0.7041,70.41
40.03771 -75.247765,2026-05-07T10:46:30.034Z,2026-05-07 11:00,40.03771,-75.247765,69,98,0.2959,0.7041,70.41
40.0408 -75.251076,2026-05-07T10:46:30.079Z,2026-05-07 11:00,40.0408,-75.251076,69,98,0.2959,0.7041,70.41
40.0424 -75.25305,2026-05-07T10:46:30.137Z,2026-05-07 11:00,40.0424,-75.25305,69,98,0.2959,0.7041,70.41
40.045166 -75.25749,2026-05-07T10:46:30.201Z,2026-05-07 11:00,40.045166,-75.25749,69,98,0.2959,0.7041,70.41
40.050354 -75.262924,2026-05-07T10:46:30.249Z,2026-05-07 11:00,40.050354,-75.262924,69,98,0.2959,0.7041,70.41
40.05828 -75.27097,2026-05-07T10:46:30.306Z,2026-05-07 11:00,40.05828,-75.27097,69,98,0.2959,0.7041,70.41
40.06501 -75.27713,2026-05-07T10:46:30.381Z,2026-05-07 11:00,40.06501,-75.27713,69,98,0.2959,0.7041,70.41
40.06987 -75.28023,2026-05-07T10:46:30.430Z,2026-05-07 11:00,40.06987,-75.28023,64,102,0.3725,0.6275,62.75
40.071503 -75.2834,2026-05-07T10:46:30.494Z,2026-05-07 11:00,40.071503,-75.2834,69,98,0.2959,0.7041,70.41
40.071693 -75.28642,2026-05-07T10:46:30.544Z,2026-05-07 11:00,40.071693,-75.28642,69,98,0.2959,0.7041,70.41
40.069298 -75.295425,2026-05-07T10:46:30.592Z,2026-05-07 11:00,40.069298,-75.295425,69,98,0.2959,0.7041,70.41
40.067005 -75.30992,2026-05-07T10:46:30.644Z,2026-05-07 11:00,40.067005,-75.30992,54,54,0.0000,1.0000,100.00
40.065388 -75.31908,2026-05-07T10:46:30.687Z,2026-05-07 11:00,40.065388,-75.31908,97,97,0.0000,1.0000,100.00
40.063923 -75.32654,2026-05-07T10:46:30.743Z,2026-05-07 11:00,40.063923,-75.32654,54,90,0.4000,0.6000,60.00
40.06483 -75.33058,2026-05-07T10:46:30.785Z,2026-05-07 11:00,40.06483,-75.33058,98,98,0.0000,1.0000,100.00
40.067486 -75.33785,2026-05-07T10:46:30.829Z,2026-05-07 11:00,40.067486,-75.33785,98,98,0.0000,1.0000,100.00
40.069004 -75.34221,2026-05-07T10:46:30.870Z,2026-05-07 11:00,40.069004,-75.34221,98,98,0.0000,1.0000,100.00
40.073887 -75.34878,2026-05-07T10:46:30.926Z,2026-05-07 11:00,40.073887,-75.34878,98,98,0.0000,1.0000,100.00
